,City,State,Average2018,Average2019,Average2020,2018-2019 changing rate,2019-2020 changing rate,Diff in 2018-2020 changing rate
23983,Town Of Minerva,NY,128505.08333333333,132883.08333333334,137536.0,3.294625538615724,3.383053648984016,0.08842811036829223
23984,Babson Park,FL,128242.66666666667,136526.41666666666,141652.11111111112,6.06750708196276,3.618509038967941,-2.4489980429948193
23985,Ponderosa,NM,197133.25,198377.5,209316.0,0.6272132676336782,5.225830801276539,4.5986175336428605
23986,Twin City,GA,53811.666666666664,56954.25,57746.555555555555,5.517732800156856,1.3720395059637984,-4.145693294193057
23987,Guildhall,VT,98791.5,105624.75,115349.22222222222,6.469364424531182,8.430461892051477,1.961097467520295
23988,Isabella,MO,135187.83333333334,137007.66666666666,141678.88888888888,1.328271167306925,3.2970488820572323,1.9687777147503074
23989,Old Fields,WV,109339.75,111769.0,114086.77777777778,2.1734559672181017,2.0315919363525454,-0.14186403086555632
23990,Hanna,UT,232379.66666666666,240711.83333333334,235239.88888888888,3.4614694887593886,-2.3261124932043464,-5.787581981963735
23991,Summit Lake,WI,179084.91666666666,184988.83333333334,187718.33333333334,3.191498946332807,1.4540401843187045,-1.7374587620141024
23992,Bloomfield,VT,101796.16666666667,109911.08333333333,118809.55555555556,7.383165028094671,7.489694057529987,0.1065290294353165
23993,Rushford,MN,138945.5,146059.16666666666,150535.88888888888,4.870400693782765,2.973857101628772,-1.8965435921539928
23994,Ohio City,CO,232590.5,239393.33333333334,244640.55555555556,2.841697067587517,2.1448701382754276,-0.6968269293120892
23995,Margaretville,NY,143678.25,150601.08333333334,151111.11111111112,4.596801815834664,0.3375183823529433,-4.259283433481721
23996,Whitefield,OK,67464.41666666667,69970.91666666667,73180.11111111111,3.5822026056063763,4.38533693884646,0.8031343332400835
23997,Millstone,WV,68440.33333333333,72218.0,72141.55555555556,5.230921192315866,-0.10596450805052131,-5.336885700366387
23998,Harrisville,WV,80096.58333333333,83483.66666666667,83697.55555555556,4.057180845754271,0.2555497439192455,-3.8016311018350253
23999,Haswell,CO,61929.5,67362.66666666667,69952.0,8.065545702862126,3.7015858493443057,-4.36395985351782
24000,Grass Range,MT,317353.25,328239.9166666667,337115.3333333333,3.3166796949081254,2.632753775661335,-0.6839259192467906
24001,Manitou,OK,27154.25,28193.583333333332,29598.0,3.686418008825881,4.744971507083815,1.0585534982579343
24002,Tiki Island,TX,482348.5833333333,495276.5,503671.55555555556,2.6102422922683965,1.666771820436776,-0.9434704718316205
24003,Little Cedar,IA,111993.75,114586.25,114279.44444444444,2.2624878639452817,-0.26846958965110457,-2.530957453596386
24004,Endicott,NE,75625.08333333333,81076.41666666667,82804.22222222222,6.723697910510364,2.0866152826345314,-4.637082627875833
24005,Burkett,TX,75624.41666666667,80323.91666666667,81789.44444444444,5.850685816905924,1.7918299699091704,-4.058855846996753
24006,Votaw,TX,99893.33333333333,104809.08333333333,105462.66666666667,4.6901946316675796,0.6197295725501691,-4.07046505911741
24007,Yankeetown,FL,157761.0,163005.25,170436.11111111112,3.2172276659800834,4.359910034714873,1.1426823687347896
24008,East Mountain,TX,145189.33333333334,151581.5,157191.55555555556,4.216983382976588,3.568929345936031,-0.648054037040557
24009,Coinjock,NC,264043.1666666667,272967.6666666667,282868.6666666667,3.2694348414891627,3.5002109341673284,0.23077609267816568
24010,Neihart,MT,137773.91666666666,144743.16666666666,145461.77777777778,4.81490778493861,0.49402057508808084,-4.320887209850529
24011,Northville,NY,152934.83333333334,158843.08333333334,164383.88888888888,3.719551318203447,3.370650002872666,-0.34890131533078117
24012,Rutland,IA,75915.0,81293.33333333333,82237.22222222222,6.615958668197469,1.1477635836705486,-5.46819508452692
24013,Highland Park,FL,180243.25,188024.83333333334,195313.33333333334,4.138593395021408,3.7316960780967334,-0.40689731692467435
24014,Honomu,HI,431879.0,472465.5,509938.77777777775,8.590362682566239,7.348583675295221,-1.2417790072710178
24015,Sutherland Springs,TX,118823.83333333333,127940.08333333333,134930.44444444444,7.125405707489378,5.180714508051061,-1.9446911994383171
24016,Palmdale,FL,101964.66666666667,107691.5,115926.77777777778,5.317813693126503,7.103861537119697,1.7860478439931944
24017,Kachemak City,AK,292177.1666666667,318629.5833333333,339252.3333333333,8.301933671674647,6.078882287225733,-2.2230513844489135
24018,Bucoda,WA,178463.91666666666,209983.83333333334,222922.33333333334,15.010639707977527,5.804039373952363,-9.206600334025165
24019,Turkey,TX,38316.333333333336,40681.0,43289.666666666664,5.8127053579476025,6.026072426830108,0.21336706888250578
24020,Taylortown,NC,141152.5,132884.33333333334,131027.44444444444,-6.222077847150271,-1.417175536592431,4.80490231055784
24021,Holly Ridge,NC,184006.5,196930.41666666666,205578.77777777778,6.562681827125905,4.206835552091689,-2.3558462750342164
24022,Dallesport,WA,264989.1666666667,275784.25,286294.44444444444,3.914321914080777,3.671113655327652,-0.2432082587531248
24023,Riverside,TX,124255.75,131349.0,135047.55555555556,5.4003075775224785,2.738706036063021,-2.6616015414594574
24024,Bondurant,WY,322116.5,322225.4166666667,323402.44444444444,0.03380138903795952,0.3639514165700585,0.33015002753209893
24025,Wellston,OK,56043.666666666664,56139.583333333336,59452.11111111111,0.17085389839315074,5.571758034945019,5.400904136551868
24026,Bridgeport,NY,125867.83333333333,127865.75,132030.55555555556,1.5625112015271263,3.1544255328101705,1.5919143312830442
24027,Premium,KY,42346.333333333336,44234.583333333336,44783.0,4.268718856852199,1.2246090406329728,-3.044109816219226
24028,East Kingston,NY,140871.83333333334,151751.0,144933.88888888888,7.169090593582024,-4.703600492178436,-11.87269108576046
24029,Fort Supply,OK,52703.0,56559.833333333336,61644.77777777778,6.819032352169831,8.24878380253892,1.4297514503690891
24030,Biwabik,MN,72668.83333333333,71334.0,72853.55555555556,-1.8712441939794888,2.085767185922453,3.957011379901942
24031,Monticello,NM,93954.0,98757.0,101697.66666666667,4.863452717275737,2.891577322324673,-1.9718753949510641
24032,Tehuacana,TX,72669.08333333333,75549.58333333333,78234.88888888889,3.8127278442965165,3.432363225273188,-0.3803646190233283
24033,New Berlin,IL,155375.0,157367.25,156589.33333333334,1.2659876816809088,-0.49678777609372515,-1.762775457774634
24034,Gouldbusk,TX,225784.41666666666,241394.58333333334,250905.88888888888,6.466659877413717,3.7907860981961723,-2.6758737792175444
24035,Talmoon,MN,130980.41666666667,134816.33333333334,138028.11111111112,2.8452907535931637,2.3269012028950646,-0.5183895506980991
24036,Cleveland,WI,133934.91666666666,145005.25,153290.66666666666,7.634436224435559,5.405036618885249,-2.2293996055503102
24037,Gilby,ND,98508.66666666667,101384.25,101782.66666666667,2.8363215522463583,0.3914386208522782,-2.44488293139408
24038,Larrabee,IA,75177.0,77255.08333333333,76710.0,2.6898985072179653,-0.7105766306000892,-3.4004751378180544
24039,Bayside,TX,120325.0,119661.0,121527.77777777778,-0.5549009284562222,1.536091428571431,2.090992357027653
24040,College Station,AR,77536.66666666667,87559.58333333333,97073.66666666667,11.446967065284106,9.800890045704131,-1.646077019579975
24041,Hachita,NM,51772.416666666664,49122.166666666664,54297.88888888889,-5.395222116288302,9.532087394435232,14.927309510723534
24042,Pulaski,IA,78793.91666666667,82650.83333333333,84190.33333333333,4.666518788880923,1.828594731778391,-2.837924057102532
24043,Volborg,MT,236972.91666666666,245618.58333333334,250330.77777777778,3.5199562465245138,1.8823871703972095,-1.6375690761273043
24044,Medimont,ID,338338.25,375814.4166666667,389028.3333333333,9.971987503583888,3.3966463453818605,-6.575341158202027
24045,Fence,WI,88044.83333333333,90755.41666666667,92510.66666666667,2.9866904179273153,1.8973487741954078,-1.0893416437319074
24046,Henefer,UT,390644.3333333333,394814.75,380926.77777777775,1.0562970777223208,-3.645837739011383,-4.702134816733704
24047,Falman-County Acres,TX,155181.16666666666,159755.66666666666,163228.11111111112,2.863435204176378,2.1273568754837435,-0.7360783286926345
24048,Imperial,TX,66972.2,72148.91666666667,74638.88888888889,7.175044208333007,3.336025307033862,-3.8390189012991445
24049,Harriet,AR,85259.25,95920.5,99955.44444444444,11.114673088651541,4.03674303773125,-7.077930050920291
24050,Chester Gap,VA,189448.16666666666,200082.25,209479.44444444444,5.314855932164568,4.485974492326213,-0.828881439838355
24051,Rose Hill,NC,67205.33333333333,69602.58333333333,69208.0,3.444196874876532,-0.5701412168150047,-4.0143380916915365
24052,Elkader,IA,89117.91666666667,91734.66666666667,93493.11111111111,2.852520312204764,1.8808278209446143,-0.9716924912601497
24053,Arcola,MO,93579.91666666667,100641.16666666667,102946.55555555556,7.016264053642727,2.2394036171951157,-4.7768604364476115
24054,Benedict,ND,110374.58333333333,116150.58333333333,118573.33333333333,4.9728549218076825,2.04325030923198,-2.9296046125757025
24055,Cornucopia,WI,142363.83333333334,146233.0,150172.0,2.6458916022147236,2.6229923021601897,-0.02289930005453389
24056,Varnamtown,NC,168368.83333333334,180284.16666666666,186411.0,6.609195667950124,3.286733794321871,-3.3224618736282534
24057,Christine,ND,186449.33333333334,190209.91666666666,199263.44444444444,1.9770700703915178,4.543496577116505,2.566426506724987
24058,Oak Hall,VA,18846.75,21966.083333333332,22317.222222222223,14.200680594704709,1.573398720469998,-12.627281874234711
24059,Nome,ND,40724.75,39928.333333333336,39371.555555555555,-1.994615352506568,-1.414162508748569,0.580452843757999
24060,Greenville,WV,87391.08333333333,90515.41666666667,93223.0,3.4517140266161026,2.9044155769856457,-0.5472984496304569
24061,Likely,CA,208754.25,212927.25,207266.44444444444,1.9598243061890859,-2.731173186633633,-4.690997492822719
24062,Woolford,MD,353595.9166666667,363008.1666666667,364048.8888888889,2.5928480029604475,0.2858743025967119,-2.3069737003637356
24063,Milburn,OK,95646.0,99031.66666666667,103291.77777777778,3.418771773338499,4.124346780318104,0.7055750069796054
24064,Millville,OH,140090.58333333334,150179.08333333334,161106.44444444444,6.717646543099377,6.78269646431137,0.06504992121199304
24065,Ellinger,TX,115198.25,122615.33333333333,129987.88888888889,6.049066729011594,5.6717249726683985,-0.37734175634319556
24066,Woodford,VT,148337.25,150096.58333333334,145539.11111111112,1.1721341647239425,-3.1314415674442584,-4.303575732168201
24067,Monongah,WV,61126.833333333336,61647.666666666664,60913.444444444445,0.8448549012398335,-1.2053533155424492,-2.050208216782283
24068,Tokeland,WA,146733.0,153390.16666666666,159001.11111111112,4.340021796268986,3.52887121683288,-0.8111505794361058
24069,Sandyfield,NC,82176.25,87874.91666666667,93419.44444444444,6.4849753295166765,5.935089649430573,-0.5498856800861036
24070,Hereford,OR,196610.0,210680.91666666666,211986.44444444444,6.678780826138735,0.6158543680465957,-6.062926458092139
24071,Boley,OK,78860.91666666667,82051.25,84921.33333333333,3.8882202688360366,3.3796965034306203,-0.5085237654054162
24072,Paxton,FL,93682.91666666667,96960.75,99664.77777777778,3.380577536099224,2.7131227682130015,-0.6674547678862224
24073,Ingleside,MD,210407.08333333334,218597.83333333334,224115.0,3.746949306450887,2.4617569848812693,-1.285192321569618
24074,Exline,IA,84124.83333333333,87758.75,90021.66666666667,4.140802673997375,2.5137466906115247,-1.6270559833858504
24075,Wampum,PA,104006.75,111616.41666666667,113166.77777777778,6.8176948283444005,1.369979018184566,-5.447715810159835
24076,Flatwoods,LA,106221.0,104273.08333333333,106906.22222222222,-1.8680915576646946,2.46303613966966,4.331127697334354
24077,Lamar Heights,MO,121891.25,129113.33333333333,137131.33333333334,5.593599938038929,5.84694963951833,0.25334970147940084
24078,Martin,LA,88459.0,82238.16666666667,78634.0,-7.564411495878834,-4.5834711024069374,2.9809403934718963
24079,Alleman,IA,261163.16666666666,267871.5,275456.8888888889,2.5043102134170088,2.7537481162609794,0.2494379028439706
24080,Metcalf,IL,36202.416666666664,38013.75,41447.555555555555,4.764942509837455,8.284699808057303,3.5197572982198473
24081,Hyde Park,PA,79293.5,82583.16666666667,90049.22222222222,3.98345909880747,8.291082778184268,4.307623679376798
24082,Wake,VA,207007.0,213815.58333333334,216264.0,3.1843251212980697,1.1321425048397593,-2.0521826164583103
24083,Lavelle-Locustdale,PA,75258.25,82730.91666666667,85242.22222222222,9.032495912954754,2.9460817539560376,-6.086414158998717
24084,Byers,KS,83649.0,82571.83333333333,83599.0,-1.3045207102502727,1.2286829587275823,2.5332036689778548
24085,Sandy River Plantation,ME,243678.41666666666,254344.83333333334,256626.11111111112,4.193683247612009,0.8889499856037871,-3.304733262008222
24086,Pump Back,OK,127310.5,133101.08333333334,137687.0,4.35051555428112,3.33068239315742,-1.0198331611237004
24087,Mount Airy,LA,189982.25,193956.66666666666,192924.88888888888,2.0491260934572963,-0.5348080197013939,-2.58393411315869
24088,Burchard,NE,133699.41666666666,145183.83333333334,144025.0,7.910258603173231,-0.804605681883939,-8.71486428505717
24089,Sciota,IL,63313.833333333336,64328.166666666664,64991.11111111111,1.5768105728698343,1.0200540244819816,-0.5567565483878527
24090,Belleville,WI,213402.0,223568.83333333334,236843.55555555556,4.547518176728573,5.60484839500242,1.0573302182738464
24091,Cross Timber,TX,269123.5833333333,285764.8333333333,298325.8888888889,5.823407242202068,4.210514750274963,-1.6128924919271048
24092,Aldrich,MN,97646.58333333333,101652.66666666667,104953.88888888889,3.9409525246099557,3.145402478337044,-0.7955500462729117
24093,Shoal Creek Drive,MO,96844.66666666667,100401.41666666667,101897.55555555556,3.542529695381124,1.468277507474829,-2.0742521879062945
24094,Lewiston,NE,140767.75,158751.0,166253.66666666666,11.327960138833772,4.512782675469809,-6.8151774633639635
24095,Cibola,AZ,103104.66666666667,106734.83333333333,108589.55555555556,3.4011077295915486,1.7080116156045395,-1.693096113987009
24096,Bourbon,MO,93771.16666666667,96632.75,99716.88888888889,2.9612976277021286,3.092895218908645,0.13159759120651637
24097,Butte Falls,OR,199694.33333333334,204693.91666666666,214799.33333333334,2.4424679613097022,4.704584744210885,2.2621167829011823
24098,Hanover,ME,190616.16666666666,193052.58333333334,208077.11111111112,1.262048207073126,7.220653774722406,5.95860556764928
24099,Oaks,MO,213277.58333333334,221447.33333333334,230932.11111111112,3.6892519214500963,4.107171467901343,0.4179195464512464
24100,Diggs,VA,176854.25,184656.5,189204.77777777778,4.225277745435443,2.403891609502463,-1.8213861359329804
24101,El Refugio,TX,43800.833333333336,42812.25,43654.333333333336,-2.3091132405639407,1.9289799408993433,4.2380931814632845
24102,Fort Laramie,WY,161933.25,165219.83333333334,172066.77777777778,1.9892184049735813,3.979236743357388,1.9900183383838066
24103,Dennysville,ME,124128.3,132187.0,129924.11111111111,6.096439135467177,-1.7417004969567718,-7.838139632423949
24104,Hamburg,MI,184778.25,200426.91666666666,207937.0,7.807667217019667,3.611710918852028,-4.195956298167639
24105,Lincoln City,IN,137556.83333333334,148041.58333333334,156187.88888888888,7.082300637377223,5.2157088577788295,-1.8665917795983935
24106,Ramona,KS,49225.75,50504.5,49114.444444444445,2.531952598283321,-2.830237766667419,-5.36219036495074
24107,Parkers Lake,KY,40733.916666666664,39900.916666666664,40903.88888888889,-2.087671335871565,2.4520216768305203,4.539693012702085
24108,Gile,WI,47371.833333333336,49577.416666666664,50245.88888888889,4.44876615528911,1.3304018239192674,-3.1183643313698424
24109,Houston,AK,172575.0,185121.16666666666,194368.11111111112,6.777272903242645,4.75743906322083,-2.019833840021815
24110,Liscomb,IA,73676.75,74823.58333333333,76323.0,1.5327164006891703,1.964567255829398,0.4318508551402278
24111,Duck,NC,442139.8333333333,456232.0,457818.55555555556,3.088815924062031,0.3465468003214291,-2.742269123740602
24112,Mineral,IL,55636.916666666664,56806.916666666664,56965.666666666664,2.059608351682527,0.2786766297828517,-1.7809317218996754
24113,Mayfield,KS,123572.0,130266.83333333333,129749.44444444444,5.139323004960328,-0.39876000325413635,-5.538083008214465
24114,Brocton,NY,88835.83333333333,92243.66666666667,106315.11111111111,3.6943819087850756,13.235601503287914,9.541219594502838
24115,Monarch,MT,165122.0,178694.91666666666,181343.0,7.595580736068312,1.4602622286679623,-6.13531850740035
24116,Ivydale,WV,61912.25,66548.91666666667,68742.22222222222,6.967306004229979,3.1906235856985723,-3.7766824185314065
24117,Clear Lake,SD,76699.41666666667,82506.33333333333,86282.11111111111,7.038146566526195,4.376084137435471,-2.6620624290907244
24118,Deferiet,NY,92570.0,96640.33333333333,102303.22222222222,4.211837017670326,5.53539640871527,1.3235593910449444
24119,Spencerville,OK,125459.66666666667,121686.66666666667,124857.66666666667,-3.100586205007396,2.539691862467396,5.640278067474792
24120,Silver Grove,KY,106018.91666666667,118497.08333333333,120223.55555555556,10.53035763890109,1.4360515410180388,-9.094306097883052
24121,Wirt,MN,75332.91666666667,77780.5,81066.77777777778,3.1467827197476597,4.053791044694296,0.9070083249466361
24122,Ivey,GA,67575.33333333333,71332.25,73920.33333333333,5.266785593706453,3.501179197424248,-1.7656063962822053
24123,Milan,KS,56939.083333333336,61966.166666666664,73659.33333333333,8.112625976003027,15.874657205694682,7.7620312296916545
24124,Central City,AR,131265.33333333334,138101.83333333334,142427.0,4.950332544462962,3.036760352086793,-1.913572192376169
24125,Walker,KY,34786.666666666664,34601.833333333336,35759.77777777778,-0.5341720814407573,3.238119799402186,3.7722918808429435
24126,Broadwater,NE,96592.91666666667,106133.91666666667,104604.88888888889,8.989586269547827,-1.4617173193519772,-10.451303588899805
24127,Downieville,CA,234000.91666666666,259129.58333333334,248297.88888888888,9.69733611400989,-4.362378791424826,-14.059714905434715
24128,Triana,AL,146150.83333333334,153678.83333333334,167268.22222222222,4.89852755692879,8.124309990474373,3.225782433545583
24129,Pennington,TX,192517.58333333334,206239.0,211082.0,6.653162916163605,2.294369012990212,-4.358793903173392
24130,Alva,WY,274079.75,285508.1666666667,292658.1111111111,4.002833544165994,2.4431048288047883,-1.5597287153612056
24131,Matfield Green,KS,86885.33333333333,91504.25,101441.77777777778,5.047761898126777,9.79628708750285,4.748525189376074
24132,Los Indios,TX,78479.91666666667,80515.58333333333,85824.0,2.5282890372153513,6.1852356761123595,3.656946638897008
24133,Belfry,MT,242101.25,240572.16666666666,254395.44444444444,-0.6356027609178991,5.43377567470417,6.069378435622069
24134,Gifford,WA,254554.25,260593.83333333334,269909.8888888889,2.3176232745338727,3.4515428811837943,1.1339196066499215
24135,Zenia,CA,333576.8333333333,355932.75,364244.44444444444,6.280938370146238,2.281900128119088,-3.99903824202715
24136,Charlotte,AR,106025.33333333333,110727.91666666667,117549.11111111111,4.246971743801444,5.802846469844277,1.5558747260428332
24137,Saint Paul,NE,107389.75,114566.0,119597.11111111111,6.263856641586509,4.206716252900942,-2.057140388685567
24138,Coyote,NM,141869.25,148208.58333333334,157180.0,4.277305126839826,5.707734232514733,1.4304291056749072
24139,Pine Ridge,KY,54358.36363636364,49711.416666666664,47922.444444444445,-9.347846593985572,-3.7330571154318717,5.614789478553701
24140,Imlay,NV,56401.0,58102.166666666664,59105.0,2.9278885182136025,1.6966979668950777,-1.2311905513185248
24141,Branscomb,CA,344237.6666666667,355085.0833333333,401591.6666666667,3.054878161830217,11.580564835757723,8.525686673927506
24142,Crescent Valley,NV,37351.416666666664,41767.583333333336,36656.77777777778,10.573191729630844,-13.942320807732992,-24.515512537363836
24143,Copalis Beach,WA,126578.08333333333,133848.83333333334,137646.44444444444,5.432060794951529,2.7589605575637304,-2.673100237387799
24144,Cimarron,CO,287554.6666666667,290137.5,295560.3333333333,0.8902101015323127,1.8347635733707999,0.9445534718384871
24145,Coffey,MO,88493.83333333333,94667.66666666667,97868.11111111111,6.521586039584099,3.270160635685434,-3.251425403898665
24146,New Burnside,IL,121845.33333333333,120793.5,122289.11111111111,-0.8707698123933229,1.223012496797206,2.0937823091905288
24147,Orchid,FL,1481177.5833333333,1436805.4166666667,1480387.111111111,-3.0882516276705188,2.943939062785668,6.032190690456186
24148,Loman,MN,125671.66666666667,129815.41666666667,132053.33333333334,3.1920322765978613,1.6947066841680163,-1.497325592429845
24149,Victor,CO,119734.83333333333,131290.16666666666,137813.55555555556,8.801369993436927,4.73348856184121,-4.067881431595716
24150,Sayre,AL,68142.8,60205.5,68695.44444444444,-13.183679231963863,12.358817259433335,25.5424964913972
24151,Macfarlan,WV,39364.583333333336,41793.5,46307.555555555555,5.8117091573250965,9.747989289004913,3.9362801316798164
24152,Wilsondale,WV,40260.5,37633.583333333336,40638.11111111111,-6.980245923964183,7.393374582698771,14.373620506662954
24153,Gobler,MO,79248.66666666667,83046.16666666667,84920.44444444444,4.57275772311385,2.207098408445015,-2.365659314668835
24154,Amity,ME,81214.83333333333,81641.16666666667,76991.33333333333,0.5222038718212131,-6.039424350792743,-6.5616282226139555
24155,Freeville,NY,158152.91666666666,154724.08333333334,158842.22222222222,-2.2160954257821186,2.592597126428733,4.808692552210852
24156,Milligan,NE,63545.583333333336,68576.25,73206.11111111111,7.335873085312575,6.324418878205369,-1.0114542071072057
24157,Wilseyville,CA,205797.08333333334,212353.91666666666,218392.44444444444,3.0876912638374447,2.764989326045062,-0.32270193779238276
24158,Alvarado,MN,111172.83333333333,117757.75,121389.77777777778,5.5919178709398505,2.9920375869101212,-2.5998802840297293
24159,Brackettville,TX,65075.71428571428,63703.5,62157.88888888889,-2.154064196966073,-2.4865888123613495,-0.33252461539527634
24160,Lick Creek,KY,42585.416666666664,44303.333333333336,45291.0,3.8776239560605026,2.180712871578601,-1.6969110844819015
24161,Browder,KY,57034.75,59695.25,62126.0,4.456803514517486,3.9126130766506777,-0.5441904378668085
24162,Hobucken,NC,33340.916666666664,36132.5,36651.555555555555,7.725962314629034,1.4161897024228145,-6.30977261220622
24163,Clear Lake,IN,507706.75,523918.9166666667,535249.4444444445,3.094403761905273,2.1168686666341507,-0.9775350952711221
24164,Storden,MN,63105.0,67842.25,69963.77777777778,6.982743054659892,3.0323230751150643,-3.9504199795448276
24165,Marston,MO,52384.416666666664,55328.083333333336,56850.88888888889,5.320384313571929,2.6785958589526584,-2.6417884546192707
24166,Bonduel,WI,108466.08333333333,111778.5,114282.11111111111,2.96337548514846,2.190728791032716,-0.7726466941157444
24167,Sweet,ID,245989.25,271010.5,295669.77777777775,9.232575859606916,8.340141479157671,-0.8924343804492452
24168,Eunice,MO,124602.08333333333,135386.08333333334,139106.22222222222,7.965368178536332,2.6743152315256995,-5.291052947010632
24169,Bayport,FL,186717.08333333334,199037.5,206376.77777777778,6.18999769725135,3.5562517531311406,-2.6337459441202093
24170,South Bethany,DE,678963.4166666666,705910.75,724355.0,3.817385318658679,2.546299811556488,-1.2710855071021907
24171,Martin City,MT,293868.5833333333,311652.3333333333,321952.44444444444,5.706278470560679,3.1992647637401284,-2.5070137068205502
24172,Altonah,UT,271907.9166666667,278397.6666666667,288819.22222222225,2.3311078996112276,3.608331701529563,1.2772238019183355
24173,Trumbauersville,PA,221415.0,236428.25,246955.66666666666,6.350023738702968,4.262877142591042,-2.0871465961119267
24174,King City,MO,58965.833333333336,65635.08333333333,71805.77777777778,10.161105404756846,8.593590426025772,-1.567514978731074
24175,Hillrose,CO,136096.41666666666,144007.0,150545.88888888888,5.493193617902841,4.3434523102221245,-1.1497413076807161
24176,Daykin,NE,99348.0,102738.83333333333,106612.0,3.3004397882657113,3.6329556397653846,0.33251585149967333
24177,Mirando City,TX,55743.4,61116.916666666664,61623.666666666664,8.79219201448589,0.8223301653585473,-7.9698618491273425
24178,Breckinridge,OK,78996.16666666667,80829.58333333333,82852.11111111111,2.268249557969172,2.441130045636875,0.1728804876677028
24179,Sageville,IA,159473.16666666666,171667.66666666666,179041.11111111112,7.103550853101827,4.118296852988463,-2.985254000113364
24180,Westboro,MO,81522.75,79514.41666666667,78337.77777777778,-2.5257474273533145,-1.5020069783274728,1.0237404490258417
24181,Randalia,IA,123553.91666666667,126347.08333333333,125916.22222222222,2.210709256578267,-0.34218077981303135,-2.5528900363912985
24182,Rutland,IL,55035.916666666664,56360.333333333336,58253.444444444445,2.349909215109926,3.249783989883285,0.8998747747733589
24183,Sharpsburg,IA,72623.0,76091.66666666667,76823.77777777778,4.558536852480566,0.9529746288041586,-3.6055622236764076
24184,Alta,UT,894065.5833333334,953319.4166666666,977930.2222222222,6.2155277966033164,2.5166218403221743,-3.698905956281142
24185,La Pointe,WI,288261.1666666667,285395.4166666667,289742.0,-1.0041331544392356,1.5001564610354432,2.5042896154746788
24186,Winona,WV,73743.66666666667,76331.83333333333,72957.44444444444,3.3906779827551072,-4.625146775060655,-8.015824757815762
24187,Lonetree,WY,182157.91666666666,202666.41666666666,209761.22222222222,10.11933814063093,3.3823246643935385,-6.737013476237392
24188,Blanco,OK,67687.66666666667,71584.16666666667,73664.33333333333,5.443242802761318,2.8238450991660238,-2.6193977035952947
24189,Donnellson,IA,92062.58333333333,93699.75,94008.55555555556,1.7472476358439286,0.32848665074219696,-1.4187609851017315
24190,London,TX,237341.66666666666,244217.41666666666,246879.77777777778,2.815421641030926,1.0784038834916552,-1.7370177575392707
24191,Hall,MT,245381.58333333334,252915.0,263174.1111111111,2.9786357735471034,3.898222005119556,0.9195862315724526
24192,Everson,PA,76580.08333333333,77330.58333333333,74132.33333333333,0.9705086495532709,-4.3142443468212255,-5.284752996374497
24193,Reagan,TX,113952.58333333333,111905.41666666667,116678.0,-1.8293722749494465,4.090388362273375,5.919760637222821
24194,Chemult,OR,173553.5,188352.83333333334,200777.77777777778,7.857239560151741,6.188406198118425,-1.6688333620333156
24195,White Hall,AL,43657.5,43136.5,45562.555555555555,-1.2077938636653414,5.324669623935833,6.5324634876011745
24196,Glencoe,CA,229235.83333333334,246144.91666666666,252247.33333333334,6.86956430476761,2.4192194962087554,-4.450344808558855
24197,Wallingford,KY,52804.166666666664,57893.416666666664,62040.666666666664,8.79072318239984,6.684728296493699,-2.105994885906142
24198,Stockton,MN,193824.66666666666,202108.08333333334,205531.44444444444,4.098508347637432,1.665614290973582,-2.4328940566638506
24199,Sawyer,KS,73039.41666666667,66283.58333333333,65903.77777777778,-10.192317605037966,-0.5763031625231275,9.616014442514839
24200,Carnuel,NM,185976.5,198153.75,214749.11111111112,6.145354301899409,7.7277903620866155,1.5824360601872067
24201,Cope,CO,65553.91666666667,69074.33333333333,64490.11111111111,5.096562640247449,-7.10841110867988,-12.20497374892733
24202,Alger,WA,334116.0833333333,369434.75,381599.22222222225,9.560190714778912,3.187761272515994,-6.372429442262918
24203,Speculator,NY,188618.16666666666,193123.91666666666,198203.0,2.3330875210950484,2.5625663250976745,0.2294788040026261
24204,Swaledale,IA,45124.083333333336,48834.75,51859.444444444445,7.598414380470187,5.8324852432322425,-1.7659291372379444
24205,Yarmouth,IA,130677.0,134955.83333333334,138928.0,3.1705434494001192,2.8591548619908562,-0.311388587409263
24206,El Portal,CA,350134.8333333333,350600.8333333333,347620.6666666667,0.13291468693029349,-0.8573042262542775,-0.990218913184571
24207,Islesboro,ME,245683.25,251874.91666666666,255127.0,2.45823075541133,1.2746919508062036,-1.1835388046051263
24208,Upper Falls,MD,374507.4166666667,392167.6666666667,393336.44444444444,4.5032396857466575,0.2971445423595454,-4.206095143387112
24209,River Falls,AL,82007.91666666667,86023.41666666667,86389.44444444444,4.667915034762822,0.4236950244692829,-4.244220010293539
24210,Estill,SC,33097.416666666664,34057.0,34388.77777777778,2.8175803310137,0.9647850235380497,-1.8527953074756502
24211,Oslo,MN,104555.16666666667,110166.41666666667,112158.66666666667,5.093430620493087,1.776278248671525,-3.317152371821562
24212,Harrisville,PA,129127.25,133510.41666666666,128423.11111111111,3.2830147460404078,-3.9613629599379765,-7.244377705978384
24213,Clarksville,FL,87209.91666666667,85798.16666666667,91945.22222222222,-1.645431429187492,6.685562780737799,8.33099420992529
24214,Grimsley,TN,100373.75,103460.25,108104.44444444444,2.983271353007556,4.296025448640198,1.3127540956326422
24215,Caney City,TX,223944.83333333334,242342.91666666666,237819.33333333334,7.591756171953302,-1.9021091640993502,-9.493865336052652
